model,Lot Number,s_serial,Qty,Lot Qty,Line,Line Desc,Start Date,Shift,End Date,Shift,Due Date,Prod Type,Model Group,Model Category,Actual Results,MPS Mngm. Code,Cost Center,Comment,Date YYYYMMDD,S/O,Cont No,This Plan Qty,Prev Qty,This Qty,Create WSID,Create User,Create PGM, Create Date,Create Time
XJJ-079W-05,212A,132927,224,672,N2010,MT 10,2025-02-03,1,2025-02-03,1,2025-02-13,1,TILT.M-02-02-23,,0,,115,,2025-02-13,0,P0252201,224,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-05,212A,132927,448,672,N2010,MT 10,2025-02-04,1,2025-02-04,1,2025-02-13,1,TILT.M-02-02-23,,0,,115,,2025-02-13,0,P0252201,448,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-05,213A,133599,586,672,N2010,MT 10,2025-02-04,1,2025-02-04,1,2025-02-14,1,TILT.M-02-02-23,,0,,115,,2025-02-14,0,P0252202,586,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-05,213A,133599,86,672,N2010,MT 10,2025-02-05,1,2025-02-05,1,2025-02-14,1,TILT.M-02-02-23,,0,,115,,2025-02-14,0,P0252202,86,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-05,214A,134271,672,672,N2010,MT 10,2025-02-05,1,2025-02-05,1,2025-02-15,1,TILT.M-02-02-23,,0,,115,,2025-02-15,0,P0252203,672,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-04,331A,213462,276,672,N2010,MT 10,2025-02-05,1,2025-02-05,1,2025-01-17,1,TILT.M-02-02-23,,0,,115,,2025-01-17,0,P0254260,276,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-04,331A,213462,396,672,N2010,MT 10,2025-02-06,1,2025-02-06,1,2025-01-17,1,TILT.M-02-02-23,,0,,115,,2025-01-17,0,P0254260,396,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-04,333A,214806,638,672,N2010,MT 10,2025-02-06,1,2025-02-06,1,2025-01-16,1,TILT.M-02-02-23,,0,,115,,2025-01-16,0,P0254262,638,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-04,333A,214806,34,672,N2010,MT 10,2025-02-07,1,2025-02-07,1,2025-01-16,1,TILT.M-02-02-23,,0,,115,,2025-01-16,0,P0254262,34,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-05,215A,134943,672,672,N2010,MT 10,2025-02-07,1,2025-02-07,1,2025-02-16,1,TILT.M-02-02-23,,0,,115,,2025-02-16,0,P0252204,672,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-05,216A,135615,327,672,N2010,MT 10,2025-02-07,1,2025-02-07,1,2025-02-03,1,TILT.M-02-02-23,,0,,115,,2025-02-03,0,P0252205,327,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-05,216A,135615,345,672,N2010,MT 10,2025-02-10,1,2025-02-10,1,2025-02-03,1,TILT.M-02-02-23,,0,,115,,2025-02-03,0,P0252205,345,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-05,217A,136287,672,672,N2010,MT 10,2025-02-10,1,2025-02-10,1,2025-02-28,1,TILT.M-02-02-23,,0,,115,,2025-02-28,0,P0252206,672,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-05,218A,136959,672,672,N2010,MT 10,2025-02-10,1,2025-02-10,1,2025-02-28,1,TILT.M-02-02-23,,0,,115,,2025-02-28,0,P0252207,672,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-05,219A,137631,149,672,N2010,MT 10,2025-02-10,1,2025-02-10,1,2025-02-28,1,TILT.M-02-02-23,,0,,115,,2025-02-28,0,P0252208,149,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-05,219A,137631,523,672,N2010,MT 10,2025-02-11,1,2025-02-11,1,2025-02-28,1,TILT.M-02-02-23,,0,,115,,2025-02-28,0,P0252208,523,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-05,220A,138303,672,672,N2010,MT 10,2025-02-11,1,2025-02-11,1,2025-02-28,1,TILT.M-02-02-23,,0,,115,,2025-02-28,0,P0252209,672,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-05,221A,138975,644,672,N2010,MT 10,2025-02-11,1,2025-02-11,1,2025-02-28,1,TILT.M-02-02-23,,0,,115,,2025-02-28,0,P0252210,644,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-05,221A,138975,28,672,N2010,MT 10,2025-02-12,1,2025-02-12,1,2025-02-28,1,TILT.M-02-02-23,,0,,115,,2025-02-28,0,P0252210,28,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-05,222A,139647,672,672,N2010,MT 10,2025-02-12,1,2025-02-12,1,2025-02-28,1,TILT.M-02-02-23,,0,,115,,2025-02-28,0,P0252211,672,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-07,010A,301,672,672,N2010,MT 10,2025-02-12,1,2025-02-12,1,2025-02-05,1,TILT.M-02-02-23,,0,,115,,2025-02-05,0,P0262478,672,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-05,223A,140319,465,672,N2010,MT 10,2025-02-12,1,2025-02-12,1,2025-02-28,1,TILT.M-02-02-23,,0,,115,,2025-02-28,0,P0252212,465,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-05,223A,140319,207,672,N2010,MT 10,2025-02-13,1,2025-02-13,1,2025-02-28,1,TILT.M-02-02-23,,0,,115,,2025-02-28,0,P0252212,207,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-04,344A,222198,672,672,N2010,MT 10,2025-02-13,1,2025-02-13,1,2025-02-03,1,TILT.M-02-02-23,,0,,115,,2025-02-03,0,P0254273,672,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-04,346A,223542,672,672,N2010,MT 10,2025-02-13,1,2025-02-13,1,2025-02-03,1,TILT.M-02-02-23,,0,,115,,2025-02-03,0,P0254275,672,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-04,348A,224886,287,672,N2010,MT 10,2025-02-13,1,2025-02-13,1,2025-02-28,1,TILT.M-02-02-23,,0,,115,,2025-02-28,0,P0254277,287,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-04,348A,224886,385,672,N2010,MT 10,2025-02-14,1,2025-02-14,1,2025-02-28,1,TILT.M-02-02-23,,0,,115,,2025-02-28,0,P0254277,385,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-07,011A,973,672,672,N2010,MT 10,2025-02-14,1,2025-02-14,1,2025-02-07,1,TILT.M-02-02-23,,0,,115,,2025-02-07,0,P0262479,672,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-04,351A,226902,672,672,N2010,MT 10,2025-02-14,1,2025-02-14,1,2025-02-24,1,TILT.M-02-02-23,,0,,115,,2025-02-24,0,P0254280,672,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-04,353A,228246,109,672,N2010,MT 10,2025-02-14,1,2025-02-14,1,2025-03-03,1,TILT.M-02-02-23,,0,,115,,2025-03-03,0,P0254282,109,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-04,353A,228246,563,672,N2010,MT 10,2025-02-17,1,2025-02-17,1,2025-03-03,1,TILT.M-02-02-23,,0,,115,,2025-03-03,0,P0254282,563,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-04,355A,229590,471,672,N2010,MT 10,2025-02-17,1,2025-02-17,1,2025-03-03,1,TILT.M-02-02-23,,0,,115,,2025-03-03,0,P0254284,471,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-04,355A,229590,201,672,N2010,MT 10,2025-02-18,1,2025-02-18,1,2025-03-03,1,TILT.M-02-02-23,,0,,115,,2025-03-03,0,P0254284,201,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-04,357A,230934,672,672,N2010,MT 10,2025-02-18,1,2025-02-18,1,2025-03-03,1,TILT.M-02-02-23,,0,,115,,2025-03-03,0,P0254308,672,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-05,224A,140991,161,672,N2010,MT 10,2025-02-18,1,2025-02-18,1,2025-02-20,1,TILT.M-02-02-23,,0,,115,,2025-02-20,0,P0252213,161,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-05,224A,140991,511,672,N2010,MT 10,2025-02-19,1,2025-02-19,1,2025-02-20,1,TILT.M-02-02-23,,0,,115,,2025-02-20,0,P0252213,511,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-05,225A,141663,523,672,N2010,MT 10,2025-02-19,1,2025-02-19,1,2025-02-20,1,TILT.M-02-02-23,,0,,115,,2025-02-20,0,P0252214,523,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-05,225A,141663,149,672,N2010,MT 10,2025-02-20,1,2025-02-20,1,2025-02-20,1,TILT.M-02-02-23,,0,,115,,2025-02-20,0,P0252214,149,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-05,226A,142335,672,672,N2010,MT 10,2025-02-20,1,2025-02-20,1,2025-02-21,1,TILT.M-02-02-23,,0,,115,,2025-02-21,0,P0252215,672,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-05,227A,143007,212,672,N2010,MT 10,2025-02-20,1,2025-02-20,1,2025-02-21,1,TILT.M-02-02-23,,0,,115,,2025-02-21,0,P0252216,212,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-05,227A,143007,460,672,N2010,MT 10,2025-02-21,1,2025-02-21,1,2025-02-21,1,TILT.M-02-02-23,,0,,115,,2025-02-21,0,P0252216,460,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-05,228A,143679,460,672,N2010,MT 10,2025-02-21,1,2025-02-21,1,2025-02-03,1,TILT.M-02-02-23,,0,,115,,2025-02-03,0,P0252217,460,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-05,228A,143679,212,672,N2010,MT 10,2025-02-24,1,2025-02-24,1,2025-02-03,1,TILT.M-02-02-23,,0,,115,,2025-02-03,0,P0252217,212,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-05,229A,144351,672,672,N2010,MT 10,2025-02-24,1,2025-02-24,1,2025-02-03,1,TILT.M-02-02-23,,0,,115,,2025-02-03,0,P0252218,672,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-05,230A,145023,149,672,N2010,MT 10,2025-02-24,1,2025-02-24,1,2025-02-21,1,TILT.M-02-02-23,,0,,115,,2025-02-21,0,P0252219,149,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-05,230A,145023,523,672,N2010,MT 10,2025-02-25,1,2025-02-25,1,2025-02-21,1,TILT.M-02-02-23,,0,,115,,2025-02-21,0,P0252219,523,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-07,012A,1645,511,672,N2010,MT 10,2025-02-25,1,2025-02-25,1,2025-02-28,1,TILT.M-02-02-23,,0,,115,,2025-02-28,0,P0262480,511,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-07,012A,1645,161,672,N2010,MT 10,2025-02-26,1,2025-02-26,1,2025-02-28,1,TILT.M-02-02-23,,0,,115,,2025-02-28,0,P0262480,161,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-04,364A,235638,672,672,N2010,MT 10,2025-02-26,1,2025-02-26,1,2025-03-03,1,TILT.M-02-02-23,,0,,115,,2025-03-03,0,P0254315,672,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-04,366A,236982,86,672,N2010,MT 10,2025-02-26,1,2025-02-26,1,2025-03-03,1,TILT.M-02-02-23,,0,,115,,2025-03-03,0,P0254686,86,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-04,366A,236982,586,672,N2010,MT 10,2025-02-27,1,2025-02-27,1,2025-03-03,1,TILT.M-02-02-23,,0,,115,,2025-03-03,0,P0254686,586,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-04,367A,237654,333,672,N2010,MT 10,2025-02-27,1,2025-02-27,1,2025-02-28,1,TILT.M-02-02-23,,0,,115,,2025-02-28,0,P0254687,333,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-04,367A,237654,339,672,N2010,MT 10,2025-02-28,1,2025-02-28,1,2025-02-28,1,TILT.M-02-02-23,,0,,115,,2025-02-28,0,P0254687,339,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-00,021A,4099,132,132,N2010,MT 10,2025-02-28,1,2025-02-28,1,2025-02-28,1,TILT.M-02-02-23,,0,,115,,2025-02-28,0,P0254673,132,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-03,102A,59570,672,672,N2010,MT 10,2025-03-03,1,2025-03-03,1,2025-02-12,1,TILT.M-02-02-23,,0,,115,,2025-02-12,0,P0256825,672,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-07,013A,2317,224,672,N2010,MT 10,2025-03-03,1,2025-03-03,1,2025-03-03,1,TILT.M-02-02-23,,0,,115,,2025-03-03,0,P0262481,224,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-07,013A,2317,448,672,N2010,MT 10,2025-03-04,1,2025-03-04,1,2025-03-03,1,TILT.M-02-02-23,,0,,115,,2025-03-03,0,P0262481,448,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-07,014A,2989,471,672,N2010,MT 10,2025-03-04,1,2025-03-04,1,2025-03-03,1,TILT.M-02-02-23,,0,,115,,2025-03-03,0,P0262482,471,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-07,014A,2989,201,672,N2010,MT 10,2025-03-05,1,2025-03-05,1,2025-03-03,1,TILT.M-02-02-23,,0,,115,,2025-03-03,0,P0262482,201,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-07,015A,3661,672,672,N2010,MT 10,2025-03-05,1,2025-03-05,1,2025-03-03,1,TILT.M-02-02-23,,0,,115,,2025-03-03,0,P0262483,672,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-07,016A,4333,46,672,N2010,MT 10,2025-03-05,1,2025-03-05,1,2025-03-03,1,TILT.M-02-02-23,,0,,115,,2025-03-03,0,P0262484,46,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-07,016A,4333,626,672,N2010,MT 10,2025-03-06,1,2025-03-06,1,2025-03-03,1,TILT.M-02-02-23,,0,,115,,2025-03-03,0,P0262484,626,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-07,017A,5005,293,672,N2010,MT 10,2025-03-06,1,2025-03-06,1,2025-03-03,1,TILT.M-02-02-23,,0,,115,,2025-03-03,0,P0262485,293,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-07,017A,5005,379,672,N2010,MT 10,2025-03-07,1,2025-03-07,1,2025-03-03,1,TILT.M-02-02-23,,0,,115,,2025-03-03,0,P0262485,379,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-07,018A,5677,672,672,N2010,MT 10,2025-03-07,1,2025-03-07,1,2025-03-03,1,TILT.M-02-02-23,,0,,115,,2025-03-03,0,P0262486,672,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-04,373A,241686,672,672,N2010,MT 10,2025-03-07,1,2025-03-07,1,2025-03-03,1,TILT.M-02-02-23,,0,,115,,2025-03-03,0,P0254693,672,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-04,375A,243030,17,672,N2010,MT 10,2025-03-07,1,2025-03-07,1,2025-03-03,1,TILT.M-02-02-23,,0,,115,,2025-03-03,0,P0254695,17,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-04,375A,243030,655,672,N2010,MT 10,2025-03-10,1,2025-03-10,1,2025-03-03,1,TILT.M-02-02-23,,0,,115,,2025-03-03,0,P0254695,655,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-04,377A,244374,264,672,N2010,MT 10,2025-03-10,1,2025-03-10,1,2025-03-03,1,TILT.M-02-02-23,,0,,115,,2025-03-03,0,P0254697,264,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-04,377A,244374,408,672,N2010,MT 10,2025-03-11,1,2025-03-11,1,2025-03-03,1,TILT.M-02-02-23,,0,,115,,2025-03-03,0,P0254697,408,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-05,231A,145695,511,672,N2010,MT 10,2025-03-11,1,2025-03-11,1,2025-03-03,1,TILT.M-02-02-23,,0,,115,,2025-03-03,0,P0252220,511,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-05,231A,145695,161,672,N2010,MT 10,2025-03-12,1,2025-03-12,1,2025-03-03,1,TILT.M-02-02-23,,0,,115,,2025-03-03,0,P0252220,161,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-05,232A,146367,672,672,N2010,MT 10,2025-03-12,1,2025-03-12,1,2025-03-03,1,TILT.M-02-02-23,,0,,115,,2025-03-03,0,P0252221,672,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-05,233A,147039,86,672,N2010,MT 10,2025-03-12,1,2025-03-12,1,2025-03-03,1,TILT.M-02-02-23,,0,,115,,2025-03-03,0,P0252222,86,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-05,233A,147039,586,672,N2010,MT 10,2025-03-13,1,2025-03-13,1,2025-03-03,1,TILT.M-02-02-23,,0,,115,,2025-03-03,0,P0252222,586,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-05,234A,147711,333,672,N2010,MT 10,2025-03-13,1,2025-03-13,1,2025-03-03,1,TILT.M-02-02-23,,0,,115,,2025-03-03,0,P0252223,333,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-05,234A,147711,339,672,N2010,MT 10,2025-03-14,1,2025-03-14,1,2025-03-03,1,TILT.M-02-02-23,,0,,115,,2025-03-03,0,P0252223,339,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-05,235A,148383,580,672,N2010,MT 10,2025-03-14,1,2025-03-14,1,2025-03-03,1,TILT.M-02-02-23,,0,,115,,2025-03-03,0,P0252224,580,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-05,235A,148383,92,672,N2010,MT 10,2025-03-15,1,2025-03-15,1,2025-03-03,1,TILT.M-02-02-23,,0,,115,,2025-03-03,0,P0252224,92,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-05,236A,149055,672,672,N2010,MT 10,2025-03-15,1,2025-03-15,1,2025-03-03,1,TILT.M-02-02-23,,0,,115,,2025-03-03,0,P0252225,672,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-05,237A,149727,155,672,N2010,MT 10,2025-03-15,1,2025-03-15,1,2025-03-18,1,TILT.M-02-02-23,,0,,115,,2025-03-18,0,P0252226,155,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-05,237A,149727,517,672,N2010,MT 10,2025-03-17,1,2025-03-17,1,2025-03-18,1,TILT.M-02-02-23,,0,,115,,2025-03-18,0,P0252226,517,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-07,019A,6349,672,672,N2010,MT 10,2025-03-17,1,2025-03-17,1,2025-03-28,1,TILT.M-02-02-23,,0,,115,,2025-03-28,0,P0262487,672,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-07,020A,7021,649,672,N2010,MT 10,2025-03-17,1,2025-03-17,1,2025-03-28,1,TILT.M-02-02-23,,0,,115,,2025-03-28,0,P0262488,649,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-07,020A,7021,23,672,N2010,MT 10,2025-03-18,1,2025-03-18,1,2025-03-28,1,TILT.M-02-02-23,,0,,115,,2025-03-28,0,P0262488,23,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-07,021A,7693,672,672,N2010,MT 10,2025-03-18,1,2025-03-18,1,2025-03-28,1,TILT.M-02-02-23,,0,,115,,2025-03-28,0,P0262489,672,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-07,022A,8365,672,672,N2010,MT 10,2025-03-18,1,2025-03-18,1,2025-03-28,1,TILT.M-02-02-23,,0,,115,,2025-03-28,0,P0262490,672,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-07,023A,9037,471,672,N2010,MT 10,2025-03-18,1,2025-03-18,1,2025-03-28,1,TILT.M-02-02-23,,0,,115,,2025-03-28,0,P0262491,471,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-07,023A,9037,201,672,N2010,MT 10,2025-03-19,1,2025-03-19,1,2025-03-28,1,TILT.M-02-02-23,,0,,115,,2025-03-28,0,P0262491,201,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-07,024A,9709,672,672,N2010,MT 10,2025-03-19,1,2025-03-19,1,2025-03-28,1,TILT.M-02-02-23,,0,,115,,2025-03-28,0,P0262492,672,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-07,025A,10381,672,672,N2010,MT 10,2025-03-19,1,2025-03-19,1,2025-03-28,1,TILT.M-02-02-23,,0,,115,,2025-03-28,0,P0262493,672,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-07,026A,11053,293,672,N2010,MT 10,2025-03-19,1,2025-03-19,1,2025-03-28,1,TILT.M-02-02-23,,0,,115,,2025-03-28,0,P0262494,293,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-07,026A,11053,379,672,N2010,MT 10,2025-03-20,1,2025-03-20,1,2025-03-28,1,TILT.M-02-02-23,,0,,115,,2025-03-28,0,P0262494,379,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-04,393A,255126,672,672,N2010,MT 10,2025-03-20,1,2025-03-20,1,2025-03-03,1,TILT.M-02-02-23,,0,,115,,2025-03-03,0,P0261307,672,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-04,395A,256470,672,672,N2010,MT 10,2025-03-20,1,2025-03-20,1,2025-03-03,1,TILT.M-02-02-23,,0,,115,,2025-03-03,0,P0261309,672,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-04,397A,257814,115,672,N2010,MT 10,2025-03-20,1,2025-03-20,1,2025-04-28,1,TILT.M-02-02-23,,0,,115,,2025-04-28,0,P0261311,115,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-04,397A,257814,557,672,N2010,MT 10,2025-03-21,1,2025-03-21,1,2025-04-28,1,TILT.M-02-02-23,,0,,115,,2025-04-28,0,P0261311,557,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-04,399A,259158,672,672,N2010,MT 10,2025-03-21,1,2025-03-21,1,2025-04-28,1,TILT.M-02-02-23,,0,,115,,2025-04-28,0,P0261313,672,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-04,401A,260502,609,672,N2010,MT 10,2025-03-21,1,2025-03-21,1,2025-04-28,1,TILT.M-02-02-23,,0,,115,,2025-04-28,0,P0261315,609,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-04,401A,260502,63,672,N2010,MT 10,2025-03-24,1,2025-03-24,1,2025-04-28,1,TILT.M-02-02-23,,0,,115,,2025-04-28,0,P0261315,63,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-04,402A,261174,672,672,N2010,MT 10,2025-03-24,1,2025-03-24,1,2025-04-28,1,TILT.M-02-02-23,,0,,115,,2025-04-28,0,P0261316,672,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-05,238A,150399,184,672,N2010,MT 10,2025-03-24,1,2025-03-24,1,2025-03-18,1,TILT.M-02-02-23,,0,,115,,2025-03-18,0,P0252227,184,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-05,238A,150399,488,672,N2010,MT 10,2025-03-25,1,2025-03-25,1,2025-03-18,1,TILT.M-02-02-23,,0,,115,,2025-03-18,0,P0252227,488,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-05,239A,151071,431,672,N2010,MT 10,2025-03-25,1,2025-03-25,1,2025-03-18,1,TILT.M-02-02-23,,0,,115,,2025-03-18,0,P0252228,431,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-05,239A,151071,241,672,N2010,MT 10,2025-03-26,1,2025-03-26,1,2025-03-18,1,TILT.M-02-02-23,,0,,115,,2025-03-18,0,P0252228,241,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-07,027A,11725,672,672,N2010,MT 10,2025-03-26,1,2025-03-26,1,2025-04-08,1,TILT.M-02-02-23,,0,,115,,2025-04-08,0,P0262495,672,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-07,028A,12397,5,672,N2010,MT 10,2025-03-26,1,2025-03-26,1,2025-04-08,1,TILT.M-02-02-23,,0,,115,,2025-04-08,0,P0262496,5,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-07,028A,12397,667,672,N2010,MT 10,2025-03-27,1,2025-03-27,1,2025-04-08,1,TILT.M-02-02-23,,0,,115,,2025-04-08,0,P0262496,667,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-07,029A,13069,672,672,N2010,MT 10,2025-04-08,1,2025-04-08,1,2025-04-08,1,TILT.M-02-02-23,,0,,115,,2025-04-08,0,P0262497,672,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-07,030A,13741,134,672,N2010,MT 10,2025-04-08,1,2025-04-08,1,2025-04-28,1,TILT.M-02-02-23,,0,,115,,2025-04-28,0,P0262498,134,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-07,030A,13741,538,672,N2010,MT 10,2025-04-09,1,2025-04-09,1,2025-04-28,1,TILT.M-02-02-23,,0,,115,,2025-04-28,0,P0262498,538,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-07,031A,14413,495,672,N2010,MT 10,2025-04-09,1,2025-04-09,1,2025-04-28,1,TILT.M-02-02-23,,0,,115,,2025-04-28,0,P0262499,495,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-07,031A,14413,177,672,N2010,MT 10,2025-04-10,1,2025-04-10,1,2025-04-28,1,TILT.M-02-02-23,,0,,115,,2025-04-28,0,P0262499,177,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-07,032A,15085,672,672,N2010,MT 10,2025-04-10,1,2025-04-10,1,2025-04-28,1,TILT.M-02-02-23,,0,,115,,2025-04-28,0,P0262500,672,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-07,033A,15757,184,672,N2010,MT 10,2025-04-10,1,2025-04-10,1,2025-04-28,1,TILT.M-02-02-23,,0,,115,,2025-04-28,0,P0262501,184,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-07,033A,15757,488,672,N2010,MT 10,2025-04-11,1,2025-04-11,1,2025-04-28,1,TILT.M-02-02-23,,0,,115,,2025-04-28,0,P0262501,488,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-03,106A,62258,546,672,N2010,MT 10,2025-04-11,1,2025-04-11,1,2025-03-26,1,TILT.M-02-02-23,,0,,115,,2025-03-26,0,P0257540,546,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-03,106A,62258,126,672,N2010,MT 10,2025-04-12,1,2025-04-12,1,2025-03-26,1,TILT.M-02-02-23,,0,,115,,2025-03-26,0,P0257540,126,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-03,108A,63602,672,672,N2010,MT 10,2025-04-12,1,2025-04-12,1,2025-03-25,1,TILT.M-02-02-23,,0,,115,,2025-03-25,0,P0257542,672,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-04,404A,262518,120,672,N2010,MT 10,2025-04-12,1,2025-04-12,1,2025-04-30,1,TILT.M-02-02-23,,0,,115,,2025-04-30,0,P0261318,120,0,0,,,PLN06,MRPT37B2,20250114
XJJ-079W-04,404A,262518,552,672,N2010,MT 10,2025-04-14,1,2025-04-14,1,2025-04-30,1,TILT.M-02-02-23,,0,,115,,2025-04-30,0,P0261318,552,0,0,,,PLN06,MRPT37B2,20250114
